,activities [10 sec],time_2hours,group,time
3095,1,14_16,3095.0,2023-06-13 14:17:38
3096,1,14_16,3096.0,2023-06-13 14:17:48
3097,1,14_16,3097.0,2023-06-13 14:17:58
3098,1,14_16,3098.0,2023-06-13 14:18:08
3099,1,14_16,3099.0,2023-06-13 14:18:18
3100,1,14_16,3100.0,2023-06-13 14:18:28
3101,1,14_16,3101.0,2023-06-13 14:18:38
3102,1,14_16,3102.0,2023-06-13 14:18:48
3103,1,14_16,3103.0,2023-06-13 14:18:58
3104,1,14_16,3104.0,2023-06-13 14:19:08
3105,1,14_16,3105.0,2023-06-13 14:19:18
3106,2,14_16,3106.0,2023-06-13 14:19:28
3107,1,14_16,3107.0,2023-06-13 14:19:38
3108,0,14_16,3108.0,2023-06-13 14:19:48
3109,0,14_16,3109.0,2023-06-13 14:19:58
3110,0,14_16,3110.0,2023-06-13 14:20:08
3111,1,14_16,3111.0,2023-06-13 14:20:18
3112,0,14_16,3112.0,2023-06-13 14:20:28
3113,1,14_16,3113.0,2023-06-13 14:20:38
3114,0,14_16,3114.0,2023-06-13 14:20:48
3115,0,14_16,3115.0,2023-06-13 14:20:58
3116,0,14_16,3116.0,2023-06-13 14:21:08
3117,1,14_16,3117.0,2023-06-13 14:21:18
3118,0,14_16,3118.0,2023-06-13 14:21:28
3119,1,14_16,3119.0,2023-06-13 14:21:38
3120,0,14_16,3120.0,2023-06-13 14:21:48
3121,0,14_16,3121.0,2023-06-13 14:21:58
3122,0,14_16,3122.0,2023-06-13 14:22:08
3123,0,14_16,3123.0,2023-06-13 14:22:18
3124,0,14_16,3124.0,2023-06-13 14:22:28
3125,0,14_16,3125.0,2023-06-13 14:22:38
3126,1,14_16,3126.0,2023-06-13 14:22:48
3127,1,14_16,3127.0,2023-06-13 14:22:58
3128,1,14_16,3128.0,2023-06-13 14:23:08
3129,1,14_16,3129.0,2023-06-13 14:23:18
3130,1,14_16,3130.0,2023-06-13 14:23:28
3131,2,14_16,3131.0,2023-06-13 14:23:38
3132,1,14_16,3132.0,2023-06-13 14:23:48
3133,1,14_16,3133.0,2023-06-13 14:23:58
3134,1,14_16,3134.0,2023-06-13 14:24:08
3135,1,14_16,3135.0,2023-06-13 14:24:18
3136,0,14_16,3136.0,2023-06-13 14:24:28
3137,0,14_16,3137.0,2023-06-13 14:24:38
3138,0,14_16,3138.0,2023-06-13 14:24:48
3139,0,14_16,3139.0,2023-06-13 14:24:58
3140,0,14_16,3140.0,2023-06-13 14:25:08
3141,0,14_16,3141.0,2023-06-13 14:25:18
3142,0,14_16,3142.0,2023-06-13 14:25:28
3143,0,14_16,3143.0,2023-06-13 14:25:38
3144,0,14_16,3144.0,2023-06-13 14:25:48
3145,0,14_16,3145.0,2023-06-13 14:25:58
3146,1,14_16,3146.0,2023-06-13 14:26:08
3147,1,14_16,3147.0,2023-06-13 14:26:18
3148,0,14_16,3148.0,2023-06-13 14:26:28
3149,0,14_16,3149.0,2023-06-13 14:26:38
3150,0,14_16,3150.0,2023-06-13 14:26:48
3151,0,14_16,3151.0,2023-06-13 14:26:58
3152,0,14_16,3152.0,2023-06-13 14:27:08
3153,0,14_16,3153.0,2023-06-13 14:27:18
3154,0,14_16,3154.0,2023-06-13 14:27:28
3155,0,14_16,3155.0,2023-06-13 14:27:38
3156,0,14_16,3156.0,2023-06-13 14:27:48
3157,0,14_16,3157.0,2023-06-13 14:27:58
3158,0,14_16,3158.0,2023-06-13 14:28:08
3159,0,14_16,3159.0,2023-06-13 14:28:18
3160,0,14_16,3160.0,2023-06-13 14:28:28
3161,0,14_16,3161.0,2023-06-13 14:28:38
3162,0,14_16,3162.0,2023-06-13 14:28:48
3163,0,14_16,3163.0,2023-06-13 14:28:58
3164,0,14_16,3164.0,2023-06-13 14:29:08
3165,0,14_16,3165.0,2023-06-13 14:29:18
3166,0,14_16,3166.0,2023-06-13 14:29:28
3167,0,14_16,3167.0,2023-06-13 14:29:38
3168,0,14_16,3168.0,2023-06-13 14:29:48
3169,0,14_16,3169.0,2023-06-13 14:29:58
3170,0,14_16,3170.0,2023-06-13 14:30:08
3171,0,14_16,3171.0,2023-06-13 14:30:18
3172,0,14_16,3172.0,2023-06-13 14:30:28
3173,0,14_16,3173.0,2023-06-13 14:30:38
3174,0,14_16,3174.0,2023-06-13 14:30:48
3175,1,14_16,3175.0,2023-06-13 14:30:58
3176,0,14_16,3176.0,2023-06-13 14:31:08
3177,0,14_16,3177.0,2023-06-13 14:31:18
3178,0,14_16,3178.0,2023-06-13 14:31:28
3179,0,14_16,3179.0,2023-06-13 14:31:38
3180,0,14_16,3180.0,2023-06-13 14:31:48
3181,0,14_16,3181.0,2023-06-13 14:31:58
3182,0,14_16,3182.0,2023-06-13 14:32:08
3183,0,14_16,3183.0,2023-06-13 14:32:18
3184,1,14_16,3184.0,2023-06-13 14:32:28
3185,1,14_16,3185.0,2023-06-13 14:32:38
3186,1,14_16,3186.0,2023-06-13 14:32:48
3187,1,14_16,3187.0,2023-06-13 14:32:58
3188,1,14_16,3188.0,2023-06-13 14:33:08
3189,1,14_16,3189.0,2023-06-13 14:33:18
3190,0,14_16,3190.0,2023-06-13 14:33:28
3191,0,14_16,3191.0,2023-06-13 14:33:38
3192,0,14_16,3192.0,2023-06-13 14:33:48
3193,0,14_16,3193.0,2023-06-13 14:33:58
3194,0,14_16,3194.0,2023-06-13 14:34:08
3195,0,14_16,3195.0,2023-06-13 14:34:18
3196,0,14_16,3196.0,2023-06-13 14:34:28
3197,0,14_16,3197.0,2023-06-13 14:34:38
3198,0,14_16,3198.0,2023-06-13 14:34:48
3199,0,14_16,3199.0,2023-06-13 14:34:58
3200,0,14_16,3200.0,2023-06-13 14:35:08
3201,0,14_16,3201.0,2023-06-13 14:35:18
3202,0,14_16,3202.0,2023-06-13 14:35:28
3203,0,14_16,3203.0,2023-06-13 14:35:38
3204,0,14_16,3204.0,2023-06-13 14:35:48
3205,0,14_16,3205.0,2023-06-13 14:35:58
3206,0,14_16,3206.0,2023-06-13 14:36:08
3207,0,14_16,3207.0,2023-06-13 14:36:18
3208,0,14_16,3208.0,2023-06-13 14:36:28
3209,0,14_16,3209.0,2023-06-13 14:36:38
3210,0,14_16,3210.0,2023-06-13 14:36:48
3211,0,14_16,3211.0,2023-06-13 14:36:58
3212,0,14_16,3212.0,2023-06-13 14:37:08
3213,0,14_16,3213.0,2023-06-13 14:37:18
3214,0,14_16,3214.0,2023-06-13 14:37:28
3215,0,14_16,3215.0,2023-06-13 14:37:38
3216,0,14_16,3216.0,2023-06-13 14:37:48
3217,0,14_16,3217.0,2023-06-13 14:37:58
3218,1,14_16,3218.0,2023-06-13 14:38:08
3219,2,14_16,3219.0,2023-06-13 14:38:18
3220,1,14_16,3220.0,2023-06-13 14:38:28
3221,0,14_16,3221.0,2023-06-13 14:38:38
3222,0,14_16,3222.0,2023-06-13 14:38:48
3223,0,14_16,3223.0,2023-06-13 14:38:58
3224,0,14_16,3224.0,2023-06-13 14:39:08
3225,1,14_16,3225.0,2023-06-13 14:39:18
3226,1,14_16,3226.0,2023-06-13 14:39:28
3227,1,14_16,3227.0,2023-06-13 14:39:38
3228,1,14_16,3228.0,2023-06-13 14:39:48
3229,0,14_16,3229.0,2023-06-13 14:39:58
3230,0,14_16,3230.0,2023-06-13 14:40:08
3231,1,14_16,3231.0,2023-06-13 14:40:18
3232,2,14_16,3232.0,2023-06-13 14:40:28
3233,0,14_16,3233.0,2023-06-13 14:40:38
3234,1,14_16,3234.0,2023-06-13 14:40:48
3235,0,14_16,3235.0,2023-06-13 14:40:58
3236,0,14_16,3236.0,2023-06-13 14:41:08
3237,0,14_16,3237.0,2023-06-13 14:41:18
3238,1,14_16,3238.0,2023-06-13 14:41:28
3239,1,14_16,3239.0,2023-06-13 14:41:38
3240,0,14_16,3240.0,2023-06-13 14:41:48
3241,1,14_16,3241.0,2023-06-13 14:41:58
3242,0,14_16,3242.0,2023-06-13 14:42:08
3243,0,14_16,3243.0,2023-06-13 14:42:18
3244,1,14_16,3244.0,2023-06-13 14:42:28
3245,1,14_16,3245.0,2023-06-13 14:42:38
3246,1,14_16,3246.0,2023-06-13 14:42:48
3247,1,14_16,3247.0,2023-06-13 14:42:58
3248,1,14_16,3248.0,2023-06-13 14:43:08
3249,1,14_16,3249.0,2023-06-13 14:43:18
3250,0,14_16,3250.0,2023-06-13 14:43:28
3251,1,14_16,3251.0,2023-06-13 14:43:38
3252,0,14_16,3252.0,2023-06-13 14:43:48
3253,0,14_16,3253.0,2023-06-13 14:43:58
3254,0,14_16,3254.0,2023-06-13 14:44:08
3255,0,14_16,3255.0,2023-06-13 14:44:18
3256,0,14_16,3256.0,2023-06-13 14:44:28
3257,1,14_16,3257.0,2023-06-13 14:44:38
3258,0,14_16,3258.0,2023-06-13 14:44:48
3259,0,14_16,3259.0,2023-06-13 14:44:58
3260,1,14_16,3260.0,2023-06-13 14:45:08
3261,1,14_16,3261.0,2023-06-13 14:45:18
3262,1,14_16,3262.0,2023-06-13 14:45:28
3263,1,14_16,3263.0,2023-06-13 14:45:38
3264,1,14_16,3264.0,2023-06-13 14:45:48
3265,0,14_16,3265.0,2023-06-13 14:45:58
3266,0,14_16,3266.0,2023-06-13 14:46:08
3267,0,14_16,3267.0,2023-06-13 14:46:18
3268,0,14_16,3268.0,2023-06-13 14:46:28
3269,0,14_16,3269.0,2023-06-13 14:46:38
3270,0,14_16,3270.0,2023-06-13 14:46:48
3271,0,14_16,3271.0,2023-06-13 14:46:58
3272,0,14_16,3272.0,2023-06-13 14:47:08
3273,0,14_16,3273.0,2023-06-13 14:47:18
3274,0,14_16,3274.0,2023-06-13 14:47:28
3275,1,14_16,3275.0,2023-06-13 14:47:38
3276,1,14_16,3276.0,2023-06-13 14:47:48
3277,0,14_16,3277.0,2023-06-13 14:47:58
3278,0,14_16,3278.0,2023-06-13 14:48:08
3279,0,14_16,3279.0,2023-06-13 14:48:18
3280,1,14_16,3280.0,2023-06-13 14:48:28
3281,1,14_16,3281.0,2023-06-13 14:48:38
3282,1,14_16,3282.0,2023-06-13 14:48:48
3283,1,14_16,3283.0,2023-06-13 14:48:58
3284,1,14_16,3284.0,2023-06-13 14:49:08
3285,0,14_16,3285.0,2023-06-13 14:49:18
3286,1,14_16,3286.0,2023-06-13 14:49:28
3287,1,14_16,3287.0,2023-06-13 14:49:38
3288,1,14_16,3288.0,2023-06-13 14:49:48
3289,0,14_16,3289.0,2023-06-13 14:49:58
3290,0,14_16,3290.0,2023-06-13 14:50:08
3291,0,14_16,3291.0,2023-06-13 14:50:18
3292,2,14_16,3292.0,2023-06-13 14:50:28
3293,2,14_16,3293.0,2023-06-13 14:50:38
3294,1,14_16,3294.0,2023-06-13 14:50:48
3295,0,14_16,3295.0,2023-06-13 14:50:58
3296,1,14_16,3296.0,2023-06-13 14:51:08
3297,0,14_16,3297.0,2023-06-13 14:51:18
3298,1,14_16,3298.0,2023-06-13 14:51:28
3299,1,14_16,3299.0,2023-06-13 14:51:38
3300,1,14_16,3300.0,2023-06-13 14:51:48
3301,1,14_16,3301.0,2023-06-13 14:51:58
3302,1,14_16,3302.0,2023-06-13 14:52:08
3303,1,14_16,3303.0,2023-06-13 14:52:18
3304,0,14_16,3304.0,2023-06-13 14:52:28
3305,0,14_16,3305.0,2023-06-13 14:52:38
3306,1,14_16,3306.0,2023-06-13 14:52:48
3307,0,14_16,3307.0,2023-06-13 14:52:58
3308,1,14_16,3308.0,2023-06-13 14:53:08
3309,0,14_16,3309.0,2023-06-13 14:53:18
3310,0,14_16,3310.0,2023-06-13 14:53:28
3311,1,14_16,3311.0,2023-06-13 14:53:38
3312,1,14_16,3312.0,2023-06-13 14:53:48
3313,1,14_16,3313.0,2023-06-13 14:53:58
3314,0,14_16,3314.0,2023-06-13 14:54:08
3315,0,14_16,3315.0,2023-06-13 14:54:18
3316,0,14_16,3316.0,2023-06-13 14:54:28
3317,0,14_16,3317.0,2023-06-13 14:54:38
3318,0,14_16,3318.0,2023-06-13 14:54:48
3319,0,14_16,3319.0,2023-06-13 14:54:58
3320,0,14_16,3320.0,2023-06-13 14:55:08
3321,0,14_16,3321.0,2023-06-13 14:55:18
3322,0,14_16,3322.0,2023-06-13 14:55:28
3323,0,14_16,3323.0,2023-06-13 14:55:38
3324,0,14_16,3324.0,2023-06-13 14:55:48
3325,0,14_16,3325.0,2023-06-13 14:55:58
3326,0,14_16,3326.0,2023-06-13 14:56:08
3327,0,14_16,3327.0,2023-06-13 14:56:18
3328,0,14_16,3328.0,2023-06-13 14:56:28
3329,0,14_16,3329.0,2023-06-13 14:56:38
3330,0,14_16,3330.0,2023-06-13 14:56:48
3331,0,14_16,3331.0,2023-06-13 14:56:58
3332,0,14_16,3332.0,2023-06-13 14:57:08
3333,0,14_16,3333.0,2023-06-13 14:57:18
3334,0,14_16,3334.0,2023-06-13 14:57:28
3335,0,14_16,3335.0,2023-06-13 14:57:38
3336,0,14_16,3336.0,2023-06-13 14:57:48
3337,0,14_16,3337.0,2023-06-13 14:57:58
3338,0,14_16,3338.0,2023-06-13 14:58:08
3339,0,14_16,3339.0,2023-06-13 14:58:18
3340,0,14_16,3340.0,2023-06-13 14:58:28
3341,1,14_16,3341.0,2023-06-13 14:58:38
3342,1,14_16,3342.0,2023-06-13 14:58:48
3343,1,14_16,3343.0,2023-06-13 14:58:58
3344,1,14_16,3344.0,2023-06-13 14:59:08
3345,1,14_16,3345.0,2023-06-13 14:59:18
3346,1,14_16,3346.0,2023-06-13 14:59:28
3347,0,14_16,3347.0,2023-06-13 14:59:38
3348,0,14_16,3348.0,2023-06-13 14:59:48
3349,0,14_16,3349.0,2023-06-13 14:59:58
3350,0,14_16,3350.0,2023-06-13 15:00:08
3351,0,14_16,3351.0,2023-06-13 15:00:18
3352,0,14_16,3352.0,2023-06-13 15:00:28
3353,0,14_16,3353.0,2023-06-13 15:00:38
3354,0,14_16,3354.0,2023-06-13 15:00:48
3355,0,14_16,3355.0,2023-06-13 15:00:58
3356,0,14_16,3356.0,2023-06-13 15:01:08
3357,0,14_16,3357.0,2023-06-13 15:01:18
3358,0,14_16,3358.0,2023-06-13 15:01:28
3359,0,14_16,3359.0,2023-06-13 15:01:38
3360,0,14_16,3360.0,2023-06-13 15:01:48
3361,1,14_16,3361.0,2023-06-13 15:01:58
3362,0,14_16,3362.0,2023-06-13 15:02:08
3363,0,14_16,3363.0,2023-06-13 15:02:18
3364,0,14_16,3364.0,2023-06-13 15:02:28
3365,0,14_16,3365.0,2023-06-13 15:02:38
3366,0,14_16,3366.0,2023-06-13 15:02:48
3367,0,14_16,3367.0,2023-06-13 15:02:58
3368,0,14_16,3368.0,2023-06-13 15:03:08
3369,0,14_16,3369.0,2023-06-13 15:03:18
3370,0,14_16,3370.0,2023-06-13 15:03:28
3371,0,14_16,3371.0,2023-06-13 15:03:38
3372,0,14_16,3372.0,2023-06-13 15:03:48
3373,0,14_16,3373.0,2023-06-13 15:03:58
3374,0,14_16,3374.0,2023-06-13 15:04:08
3375,0,14_16,3375.0,2023-06-13 15:04:18
3376,0,14_16,3376.0,2023-06-13 15:04:28
3377,0,14_16,3377.0,2023-06-13 15:04:38
3378,0,14_16,3378.0,2023-06-13 15:04:48
3379,0,14_16,3379.0,2023-06-13 15:04:58
3380,0,14_16,3380.0,2023-06-13 15:05:08
3381,0,14_16,3381.0,2023-06-13 15:05:18
3382,0,14_16,3382.0,2023-06-13 15:05:28
3383,0,14_16,3383.0,2023-06-13 15:05:38
3384,0,14_16,3384.0,2023-06-13 15:05:48
3385,0,14_16,3385.0,2023-06-13 15:05:58
3386,0,14_16,3386.0,2023-06-13 15:06:08
3387,0,14_16,3387.0,2023-06-13 15:06:18
3388,0,14_16,3388.0,2023-06-13 15:06:28
3389,0,14_16,3389.0,2023-06-13 15:06:38
3390,0,14_16,3390.0,2023-06-13 15:06:48
3391,0,14_16,3391.0,2023-06-13 15:06:58
3392,0,14_16,3392.0,2023-06-13 15:07:08
3393,0,14_16,3393.0,2023-06-13 15:07:18
3394,0,14_16,3394.0,2023-06-13 15:07:28
3395,0,14_16,3395.0,2023-06-13 15:07:38
3396,0,14_16,3396.0,2023-06-13 15:07:48
3397,0,14_16,3397.0,2023-06-13 15:07:58
3398,0,14_16,3398.0,2023-06-13 15:08:08
3399,0,14_16,3399.0,2023-06-13 15:08:18
3400,0,14_16,3400.0,2023-06-13 15:08:28
3401,0,14_16,3401.0,2023-06-13 15:08:38
3402,0,14_16,3402.0,2023-06-13 15:08:48
3403,0,14_16,3403.0,2023-06-13 15:08:58
3404,0,14_16,3404.0,2023-06-13 15:09:08
3405,0,14_16,3405.0,2023-06-13 15:09:18
3406,0,14_16,3406.0,2023-06-13 15:09:28
3407,0,14_16,3407.0,2023-06-13 15:09:38
3408,0,14_16,3408.0,2023-06-13 15:09:48
3409,0,14_16,3409.0,2023-06-13 15:09:58
3410,0,14_16,3410.0,2023-06-13 15:10:08
3411,0,14_16,3411.0,2023-06-13 15:10:18
3412,0,14_16,3412.0,2023-06-13 15:10:28
3413,0,14_16,3413.0,2023-06-13 15:10:38
3414,0,14_16,3414.0,2023-06-13 15:10:48
3415,0,14_16,3415.0,2023-06-13 15:10:58
3416,0,14_16,3416.0,2023-06-13 15:11:08
3417,0,14_16,3417.0,2023-06-13 15:11:18
3418,0,14_16,3418.0,2023-06-13 15:11:28
3419,0,14_16,3419.0,2023-06-13 15:11:38
3420,0,14_16,3420.0,2023-06-13 15:11:48
3421,0,14_16,3421.0,2023-06-13 15:11:58
3422,0,14_16,3422.0,2023-06-13 15:12:08
3423,0,14_16,3423.0,2023-06-13 15:12:18
3424,0,14_16,3424.0,2023-06-13 15:12:28
3425,0,14_16,3425.0,2023-06-13 15:12:38
3426,0,14_16,3426.0,2023-06-13 15:12:48
3427,0,14_16,3427.0,2023-06-13 15:12:58
3428,0,14_16,3428.0,2023-06-13 15:13:08
3429,0,14_16,3429.0,2023-06-13 15:13:18
3430,0,14_16,3430.0,2023-06-13 15:13:28
3431,0,14_16,3431.0,2023-06-13 15:13:38
3432,0,14_16,3432.0,2023-06-13 15:13:48
3433,0,14_16,3433.0,2023-06-13 15:13:58
3434,0,14_16,3434.0,2023-06-13 15:14:08
3435,0,14_16,3435.0,2023-06-13 15:14:18
3436,0,14_16,3436.0,2023-06-13 15:14:28
3437,0,14_16,3437.0,2023-06-13 15:14:38
3438,0,14_16,3438.0,2023-06-13 15:14:48
3439,0,14_16,3439.0,2023-06-13 15:14:58
3440,0,14_16,3440.0,2023-06-13 15:15:08
3441,0,14_16,3441.0,2023-06-13 15:15:18
3442,0,14_16,3442.0,2023-06-13 15:15:28
3443,0,14_16,3443.0,2023-06-13 15:15:38
3444,0,14_16,3444.0,2023-06-13 15:15:48
3445,0,14_16,3445.0,2023-06-13 15:15:58
3446,0,14_16,3446.0,2023-06-13 15:16:08
3447,0,14_16,3447.0,2023-06-13 15:16:18
3448,0,14_16,3448.0,2023-06-13 15:16:28
3449,0,14_16,3449.0,2023-06-13 15:16:38
3450,0,14_16,3450.0,2023-06-13 15:16:48
3451,1,14_16,3451.0,2023-06-13 15:16:58
3452,2,14_16,3452.0,2023-06-13 15:17:08
3453,1,14_16,3453.0,2023-06-13 15:17:18
3454,1,14_16,3454.0,2023-06-13 15:17:28
3455,1,14_16,3455.0,2023-06-13 15:17:38
3456,2,14_16,3456.0,2023-06-13 15:17:48
3457,1,14_16,3457.0,2023-06-13 15:17:58
3458,0,14_16,3458.0,2023-06-13 15:18:08
3459,1,14_16,3459.0,2023-06-13 15:18:18
3460,1,14_16,3460.0,2023-06-13 15:18:28
3461,1,14_16,3461.0,2023-06-13 15:18:38
3462,1,14_16,3462.0,2023-06-13 15:18:48
3463,1,14_16,3463.0,2023-06-13 15:18:58
3464,0,14_16,3464.0,2023-06-13 15:19:08
3465,0,14_16,3465.0,2023-06-13 15:19:18
3466,1,14_16,3466.0,2023-06-13 15:19:28
3467,1,14_16,3467.0,2023-06-13 15:19:38
3468,2,14_16,3468.0,2023-06-13 15:19:48
3469,1,14_16,3469.0,2023-06-13 15:19:58
3470,1,14_16,3470.0,2023-06-13 15:20:08
3471,1,14_16,3471.0,2023-06-13 15:20:18
3472,2,14_16,3472.0,2023-06-13 15:20:28
3473,1,14_16,3473.0,2023-06-13 15:20:38
3474,0,14_16,3474.0,2023-06-13 15:20:48
3475,0,14_16,3475.0,2023-06-13 15:20:58
3476,0,14_16,3476.0,2023-06-13 15:21:08
3477,1,14_16,3477.0,2023-06-13 15:21:18
3478,2,14_16,3478.0,2023-06-13 15:21:28
3479,0,14_16,3479.0,2023-06-13 15:21:38
3480,0,14_16,3480.0,2023-06-13 15:21:48
3481,0,14_16,3481.0,2023-06-13 15:21:58
3482,0,14_16,3482.0,2023-06-13 15:22:08
3483,0,14_16,3483.0,2023-06-13 15:22:18
3484,0,14_16,3484.0,2023-06-13 15:22:28
3485,0,14_16,3485.0,2023-06-13 15:22:38
3486,0,14_16,3486.0,2023-06-13 15:22:48
3487,0,14_16,3487.0,2023-06-13 15:22:58
3488,0,14_16,3488.0,2023-06-13 15:23:08
3489,0,14_16,3489.0,2023-06-13 15:23:18
3490,0,14_16,3490.0,2023-06-13 15:23:28
3491,0,14_16,3491.0,2023-06-13 15:23:38
3492,0,14_16,3492.0,2023-06-13 15:23:48
3493,0,14_16,3493.0,2023-06-13 15:23:58
3494,0,14_16,3494.0,2023-06-13 15:24:08
3495,0,14_16,3495.0,2023-06-13 15:24:18
3496,0,14_16,3496.0,2023-06-13 15:24:28
3497,0,14_16,3497.0,2023-06-13 15:24:38
3498,0,14_16,3498.0,2023-06-13 15:24:48
3499,0,14_16,3499.0,2023-06-13 15:24:58
3500,0,14_16,3500.0,2023-06-13 15:25:08
3501,0,14_16,3501.0,2023-06-13 15:25:18
3502,0,14_16,3502.0,2023-06-13 15:25:28
3503,0,14_16,3503.0,2023-06-13 15:25:38
3504,0,14_16,3504.0,2023-06-13 15:25:48
3505,0,14_16,3505.0,2023-06-13 15:25:58
3506,0,14_16,3506.0,2023-06-13 15:26:08
3507,0,14_16,3507.0,2023-06-13 15:26:18
3508,0,14_16,3508.0,2023-06-13 15:26:28
3509,0,14_16,3509.0,2023-06-13 15:26:38
3510,0,14_16,3510.0,2023-06-13 15:26:48
3511,0,14_16,3511.0,2023-06-13 15:26:58
3512,0,14_16,3512.0,2023-06-13 15:27:08
3513,0,14_16,3513.0,2023-06-13 15:27:18
3514,0,14_16,3514.0,2023-06-13 15:27:28
3515,0,14_16,3515.0,2023-06-13 15:27:38
3516,0,14_16,3516.0,2023-06-13 15:27:48
3517,0,14_16,3517.0,2023-06-13 15:27:58
3518,0,14_16,3518.0,2023-06-13 15:28:08
3519,0,14_16,3519.0,2023-06-13 15:28:18
3520,0,14_16,3520.0,2023-06-13 15:28:28
3521,0,14_16,3521.0,2023-06-13 15:28:38
3522,0,14_16,3522.0,2023-06-13 15:28:48
3523,0,14_16,3523.0,2023-06-13 15:28:58
3524,0,14_16,3524.0,2023-06-13 15:29:08
3525,0,14_16,3525.0,2023-06-13 15:29:18
3526,0,14_16,3526.0,2023-06-13 15:29:28
3527,0,14_16,3527.0,2023-06-13 15:29:38
3528,0,14_16,3528.0,2023-06-13 15:29:48
3529,0,14_16,3529.0,2023-06-13 15:29:58
3530,0,14_16,3530.0,2023-06-13 15:30:08
3531,0,14_16,3531.0,2023-06-13 15:30:18
3532,0,14_16,3532.0,2023-06-13 15:30:28
3533,1,14_16,3533.0,2023-06-13 15:30:38
3534,2,14_16,3534.0,2023-06-13 15:30:48
3535,1,14_16,3535.0,2023-06-13 15:30:58
3536,1,14_16,3536.0,2023-06-13 15:31:08
3537,1,14_16,3537.0,2023-06-13 15:31:18
3538,0,14_16,3538.0,2023-06-13 15:31:28
3539,0,14_16,3539.0,2023-06-13 15:31:38
3540,1,14_16,3540.0,2023-06-13 15:31:48
3541,1,14_16,3541.0,2023-06-13 15:31:58
3542,1,14_16,3542.0,2023-06-13 15:32:08
3543,2,14_16,3543.0,2023-06-13 15:32:18
3544,1,14_16,3544.0,2023-06-13 15:32:28
3545,0,14_16,3545.0,2023-06-13 15:32:38
3546,2,14_16,3546.0,2023-06-13 15:32:48
3547,1,14_16,3547.0,2023-06-13 15:32:58
3548,1,14_16,3548.0,2023-06-13 15:33:08
3549,1,14_16,3549.0,2023-06-13 15:33:18
3550,1,14_16,3550.0,2023-06-13 15:33:28
3551,1,14_16,3551.0,2023-06-13 15:33:38
3552,0,14_16,3552.0,2023-06-13 15:33:48
3553,0,14_16,3553.0,2023-06-13 15:33:58
3554,0,14_16,3554.0,2023-06-13 15:34:08
3555,2,14_16,3555.0,2023-06-13 15:34:18
3556,1,14_16,3556.0,2023-06-13 15:34:28
3557,1,14_16,3557.0,2023-06-13 15:34:38
3558,0,14_16,3558.0,2023-06-13 15:34:48
3559,0,14_16,3559.0,2023-06-13 15:34:58
3560,0,14_16,3560.0,2023-06-13 15:35:08
3561,0,14_16,3561.0,2023-06-13 15:35:18
3562,0,14_16,3562.0,2023-06-13 15:35:28
3563,0,14_16,3563.0,2023-06-13 15:35:38
3564,0,14_16,3564.0,2023-06-13 15:35:48
3565,0,14_16,3565.0,2023-06-13 15:35:58
3566,1,14_16,3566.0,2023-06-13 15:36:08
3567,1,14_16,3567.0,2023-06-13 15:36:18
3568,1,14_16,3568.0,2023-06-13 15:36:28
3569,1,14_16,3569.0,2023-06-13 15:36:38
3570,1,14_16,3570.0,2023-06-13 15:36:48
3571,0,14_16,3571.0,2023-06-13 15:36:58
3572,0,14_16,3572.0,2023-06-13 15:37:08
3573,1,14_16,3573.0,2023-06-13 15:37:18
3574,0,14_16,3574.0,2023-06-13 15:37:28
3575,0,14_16,3575.0,2023-06-13 15:37:38
3576,0,14_16,3576.0,2023-06-13 15:37:48
3577,0,14_16,3577.0,2023-06-13 15:37:58
3578,0,14_16,3578.0,2023-06-13 15:38:08
3579,0,14_16,3579.0,2023-06-13 15:38:18
3580,0,14_16,3580.0,2023-06-13 15:38:28
3581,0,14_16,3581.0,2023-06-13 15:38:38
3582,0,14_16,3582.0,2023-06-13 15:38:48
3583,0,14_16,3583.0,2023-06-13 15:38:58
3584,1,14_16,3584.0,2023-06-13 15:39:08
3585,0,14_16,3585.0,2023-06-13 15:39:18
3586,0,14_16,3586.0,2023-06-13 15:39:28
3587,1,14_16,3587.0,2023-06-13 15:39:38
3588,0,14_16,3588.0,2023-06-13 15:39:48
3589,0,14_16,3589.0,2023-06-13 15:39:58
3590,1,14_16,3590.0,2023-06-13 15:40:08
3591,0,14_16,3591.0,2023-06-13 15:40:18
3592,0,14_16,3592.0,2023-06-13 15:40:28
3593,1,14_16,3593.0,2023-06-13 15:40:38
3594,0,14_16,3594.0,2023-06-13 15:40:48
3595,2,14_16,3595.0,2023-06-13 15:40:58
3596,2,14_16,3596.0,2023-06-13 15:41:08
3597,1,14_16,3597.0,2023-06-13 15:41:18
3598,0,14_16,3598.0,2023-06-13 15:41:28
3599,2,14_16,3599.0,2023-06-13 15:41:38
3600,2,14_16,3600.0,2023-06-13 15:41:48
3601,2,14_16,3601.0,2023-06-13 15:41:58
3602,2,14_16,3602.0,2023-06-13 15:42:08
3603,2,14_16,3603.0,2023-06-13 15:42:18
3604,1,14_16,3604.0,2023-06-13 15:42:28
3605,2,14_16,3605.0,2023-06-13 15:42:38
3606,2,14_16,3606.0,2023-06-13 15:42:48
3607,1,14_16,3607.0,2023-06-13 15:42:58
3608,2,14_16,3608.0,2023-06-13 15:43:08
3609,2,14_16,3609.0,2023-06-13 15:43:18
3610,1,14_16,3610.0,2023-06-13 15:43:28
3611,1,14_16,3611.0,2023-06-13 15:43:38
